cuadro,titulo,fila,departamento,columna,valor,unidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención a la discapacidad,Total país,Adolescencia|Mujeres,173.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención a la discapacidad,Total país,Adolescencia|Varones,311.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención a la discapacidad,Total país,Juventud|Mujeres,16.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención a la discapacidad,Total país,Juventud|Varones,27.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención a la discapacidad,Total país,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención a la discapacidad,Total país,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención a la discapacidad,Total país,Total|Mujereses,446.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención a la discapacidad,Total país,Total|Varones,829.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención a la discapacidad,Total país,Total,1275.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para situaciones de calle,Total país,Primera Infancia|Mujeres,26.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para situaciones de calle,Total país,Primera Infancia|Varones,28.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para situaciones de calle,Total país,Infancia|Mujeres,177.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para situaciones de calle,Total país,Infancia|Varones,231.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para situaciones de calle,Total país,Adolescencia|Mujeres,146.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para situaciones de calle,Total país,Adolescencia|Varones,230.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para situaciones de calle,Total país,Juventud|Mujeres,14.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para situaciones de calle,Total país,Juventud|Varones,9.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para situaciones de calle,Total país,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para situaciones de calle,Total país,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para situaciones de calle,Total país,Total|Mujereses,363.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para situaciones de calle,Total país,Total|Varones,498.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para situaciones de calle,Total país,Total,861.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para maternidades y paternidades adolescentes,Total país,Primera Infancia|Mujeres,37.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para maternidades y paternidades adolescentes,Total país,Primera Infancia|Varones,35.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para maternidades y paternidades adolescentes,Total país,Infancia|Mujeres,0.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para maternidades y paternidades adolescentes,Total país,Infancia|Varones,0.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para maternidades y paternidades adolescentes,Total país,Adolescencia|Mujeres,61.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para maternidades y paternidades adolescentes,Total país,Adolescencia|Varones,5.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para maternidades y paternidades adolescentes,Total país,Juventud|Mujeres,21.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para maternidades y paternidades adolescentes,Total país,Juventud|Varones,1.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para maternidades y paternidades adolescentes,Total país,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para maternidades y paternidades adolescentes,Total país,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para maternidades y paternidades adolescentes,Total país,Total|Mujereses,119.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para maternidades y paternidades adolescentes,Total país,Total|Varones,41.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para maternidades y paternidades adolescentes,Total país,Total,160.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de violencia,Total país,Primera Infancia|Mujeres,31.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de violencia,Total país,Primera Infancia|Varones,24.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de violencia,Total país,Infancia|Mujeres,181.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de violencia,Total país,Infancia|Varones,136.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de violencia,Total país,Adolescencia|Mujeres,261.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de violencia,Total país,Adolescencia|Varones,69.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de violencia,Total país,Juventud|Mujeres,15.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de violencia,Total país,Juventud|Varones,8.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de violencia,Total país,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de violencia,Total país,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de violencia,Total país,Total|Mujereses,488.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de violencia,Total país,Total|Varones,237.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de violencia,Total país,Total,725.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de consumo problemático,Total país,Primera Infancia|Mujeres,0.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de consumo problemático,Total país,Primera Infancia|Varones,0.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de consumo problemático,Total país,Infancia|Mujeres,0.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de consumo problemático,Total país,Infancia|Varones,0.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de consumo problemático,Total país,Adolescencia|Mujeres,5.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de consumo problemático,Total país,Adolescencia|Varones,23.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de consumo problemático,Total país,Juventud|Mujeres,2.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de consumo problemático,Total país,Juventud|Varones,3.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de consumo problemático,Total país,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de consumo problemático,Total país,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de consumo problemático,Total país,Total|Mujereses,7.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de consumo problemático,Total país,Total|Varones,26.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros para atención en situaciones de consumo problemático,Total país,Total,33.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros de medidas socio - educativa alternativa a la privación de libertad,Total país,Primera Infancia|Mujeres,0.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros de medidas socio - educativa alternativa a la privación de libertad,Total país,Primera Infancia|Varones,0.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros de medidas socio - educativa alternativa a la privación de libertad,Total país,Infancia|Mujeres,0.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros de medidas socio - educativa alternativa a la privación de libertad,Total país,Infancia|Varones,1.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros de medidas socio - educativa alternativa a la privación de libertad,Total país,Adolescencia|Mujeres,22.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros de medidas socio - educativa alternativa a la privación de libertad,Total país,Adolescencia|Varones,95.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros de medidas socio - educativa alternativa a la privación de libertad,Total país,Juventud|Mujeres,5.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros de medidas socio - educativa alternativa a la privación de libertad,Total país,Juventud|Varones,48.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros de medidas socio - educativa alternativa a la privación de libertad,Total país,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros de medidas socio - educativa alternativa a la privación de libertad,Total país,Juventud y Adultez|Varones,4.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros de medidas socio - educativa alternativa a la privación de libertad,Total país,Total|Mujereses,27.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros de medidas socio - educativa alternativa a la privación de libertad,Total país,Total|Varones,148.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Centros de medidas socio - educativa alternativa a la privación de libertad,Total país,Total,175.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Acogimiento Familiar Tiempo parcial,Total país,Primera Infancia|Mujeres,2.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Acogimiento Familiar Tiempo parcial,Total país,Primera Infancia|Varones,3.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Acogimiento Familiar Tiempo parcial,Total país,Infancia|Mujeres,10.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Acogimiento Familiar Tiempo parcial,Total país,Infancia|Varones,10.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Acogimiento Familiar Tiempo parcial,Total país,Adolescencia|Mujeres,3.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Acogimiento Familiar Tiempo parcial,Total país,Adolescencia|Varones,3.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Acogimiento Familiar Tiempo parcial,Total país,Juventud|Mujeres,0.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Acogimiento Familiar Tiempo parcial,Total país,Juventud|Varones,0.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Acogimiento Familiar Tiempo parcial,Total país,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Acogimiento Familiar Tiempo parcial,Total país,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Acogimiento Familiar Tiempo parcial,Total país,Total|Mujereses,15.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Acogimiento Familiar Tiempo parcial,Total país,Total|Varones,16.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",Acogimiento Familiar Tiempo parcial,Total país,Total,31.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",En familia de origen con seguimiento en territorio o comunidad,Total país,Primera Infancia|Mujeres,37.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",En familia de origen con seguimiento en territorio o comunidad,Total país,Primera Infancia|Varones,23.0,cantidad
Cuadro 2,"Cuadro 2. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención",En familia de origen con seguimiento en territorio o comunidad,Total país,Infancia|Mujeres,69.0,cantidad
